score,iteration,sift_nOctaveLayers,sift_sigma,min_match_count,sift_contrastThreshold,sift_edgeThreshold,good_matches_threshold,ransac_reproj_threshold
100,33,3,1.0096028157226122,34,0.02948033605663237,7.071756989363532,0.7697937974639492,5.75836342666277
100,33,3,0.6775193219738992,31,0.02614452863099744,10.78771368249884,0.7093514960939263,6.049473035986475
100,33,3,0.5732961071265161,36,0.046089572791477476,12.078871212740344,0.7695788208102298,6.76585629356077
100,33,3,0.6238572526520898,49,0.04188162766458545,11.360531898591136,0.7785757280821756,5.287632547807198
100,33,4,1.1975701232707614,49,0.04032643285370158,8.890282308677456,0.7595313784259375,4.143562855322327
100,33,5,0.6967086241814856,36,0.0652398665939506,11.519078894823414,0.7812390034043726,5.369930775678007
100,33,5,1.0260614501550713,45,0.05510500828932764,8.181550773997762,0.795421041265534,5.382014446788762
100,33,7,1.0472347995350342,42,0.05074593848955361,10.71970200955958,0.778152494009374,6.277081218032335
100,33,7,1.0529120399083594,35,0.06864022763691634,7.122314623911564,0.7884112963761324,4.575130550621614
100,33,7,0.6830134569337464,34,0.04239624799420309,12.233865975945662,0.7375307443150037,3.2195523611808943
100,33,3,0.976472100801734,35,0.04841139043990869,9.573073190971293,0.7523851021799792,4.777895551848878
100,33,6,0.8385570311087058,40,0.03280040698090407,9.18947538934992,0.7772050922278514,3.8905428500489867
100,33,6,0.5793953276060126,36,0.020642436542869395,7.916065995499553,0.7152274163797804,4.976298655647275
100,33,3,0.7772672371858411,39,0.05079485522993963,12.185838551008255,0.7743093445479,5.113306165006905
100,33,7,1.1617036734500816,32,0.05169164444647742,9.901533299924843,0.7266880254203243,4.63672235097871
100,33,6,1.157400717651173,32,0.06335922750758614,12.168416613051786,0.7587804857680528,3.9383362741891066
100,33,6,0.7257631653591263,36,0.02579028462247126,11.814972328441016,0.7259859939502045,5.000761167293652
100,33,4,1.1291114390803085,42,0.058448294982619095,12.147003438567356,0.7700200919718572,3.9527704093937133
100,33,5,0.8616662484545068,45,0.06223685949456635,8.529623120151378,0.7758657075237162,3.38242031829997
100,33,4,1.1909656827844235,44,0.0419991581128764,11.89360014659081,0.7666096973204148,6.243513346123239
100,33,4,1.1828658775580196,44,0.024215433871970525,9.647350395030653,0.772433365718244,5.012767999631356
100,33,3,0.4746326486953463,44,0.034161489355396236,8.09545087928206,0.7955011440174645,5.777049967498112
100,33,7,0.9953017385964348,32,0.04217688229725898,11.280172439165298,0.7836917367963336,3.1108907020183767
100,33,7,0.8736105718280047,44,0.06243492105350505,7.030193441870924,0.7830295995658941,3.350782376681356
100,33,5,0.8936691354363371,49,0.029981434711752873,7.852215258445522,0.775551355474093,5.911052872929485
100,33,5,0.7431081583902444,41,0.03727958032519665,7.79277990261012,0.7542017581673606,5.632912357014648
100,33,3,1.163055387403612,49,0.03616965571934956,7.788351297202095,0.7622854044298267,3.481729665548122
100,33,5,0.926087808874453,39,0.02339744590356787,7.390000353096043,0.7176983252980333,4.379888423543656
100,33,4,0.9263655564630978,50,0.057954351062165343,7.421523983453336,0.7972181070847438,6.616283218095576
100,33,7,0.5338140522415717,32,0.033607048125468955,8.750498721681756,0.7876244580739589,6.77871032374045
100,33,7,0.732533492775929,44,0.04467330474685352,9.562011325476378,0.7814960354564312,4.577644133476869
100,33,3,0.9182877264888901,47,0.06371857453084662,8.4679202942434,0.7958707730088913,5.553639588475928
100,33,5,0.7784304479180226,46,0.024540388248733464,10.390270246566601,0.755555659033176,6.398009810085707
100,33,7,0.5961256171443117,35,0.045769984045598816,8.647275504750606,0.7773414368695568,6.057211023942572
100,33,6,1.0497643317247554,40,0.05160409474397622,10.396458475465092,0.7677803690271421,4.5930038629652605
100,33,3,0.9088514646561799,45,0.02506357162571002,10.789382040924316,0.7471057148725809,5.31343035068633
100,33,7,0.887218701614289,47,0.02217832751761255,7.139427659271401,0.7609961786176407,3.1151989921328687
100,33,7,0.7559285330136627,38,0.03177012494585685,12.620807392924043,0.799683571867163,6.55036501239416
100,33,7,0.9589830839380493,31,0.06091381280627445,12.38962404330532,0.7280349415970044,4.743710490758999
100,33,7,0.799724883066716,31,0.06727628240072807,9.220147021740466,0.7560322547825307,6.296399472291251
100,33,3,0.9510173531327025,47,0.0644814320487889,12.250076917830192,0.7951898365947638,6.839833621112294
100,33,5,1.1700346861929325,35,0.03767133406220621,7.651040621757473,0.72784720939793,6.334781165786029
100,33,4,1.0264325710849818,31,0.06084463415552736,10.35248802571918,0.7228996257697382,3.3876733490972155
100,33,3,0.6124562502294817,34,0.050921003874420036,10.699560453939082,0.7871456870142977,3.9493948671585737
100,33,6,1.1680742189429048,36,0.057109964778408906,8.81483272127693,0.7544131153476757,4.252652945899499
100,33,5,0.5188374340592404,44,0.032384599938864785,12.216042742389648,0.7689117002765768,6.332936845239077
100,33,3,0.5743985808260909,33,0.04939165615432249,9.736513167022812,0.7736091407455101,5.900721222875463
100,33,5,0.5746292285347784,30,0.044452972599833454,11.471016238748772,0.7727834459257458,4.421132770687121
100,33,6,0.8708080971888204,48,0.03447189219721819,9.550641579378329,0.7862370947561457,5.974725287918594
100,33,7,1.1785506061271214,40,0.027207515954496875,9.070400176428423,0.7254549673360179,5.521648943886422
100,33,5,1.1667538509150306,34,0.06125332690991339,11.222258891056185,0.7744273231094264,3.5417048229598227
100,33,7,0.9320791693135003,45,0.038846671591876006,11.707222826661798,0.7742318175233807,6.967817448410875
100,33,6,0.8670891773364147,31,0.027049437338989357,9.280891246322113,0.732106454332005,3.1334180144852106
100,33,3,0.9054512481940361,47,0.02827513132949553,7.993941154966938,0.7988009408134458,4.867949359798733
100,33,6,0.6866273084333112,33,0.022909300073003947,7.501123448563264,0.7656925370061289,3.5060408448034357
100,33,7,0.7347324583210935,33,0.028335348206434074,12.285197369605449,0.734363364937039,6.938807916536598
100,33,4,0.7901803781836199,40,0.05487933256612981,8.520030338053376,0.7803263236974064,6.04787515442473
100,33,5,0.7615407456306125,32,0.02187875429510881,9.1522446137705,0.7490827995622172,6.604420667694127
100,33,5,1.1193397934999294,30,0.03921970989024377,9.876986033031567,0.7436470725020513,6.071544662726488
100,33,3,0.9766510913140559,48,0.03615402781881809,10.080581117340863,0.7552833465965031,3.823890345981665
100,33,6,0.6562190623567078,44,0.050079379173263196,12.662091801104648,0.7691483685653551,5.124433158519405
100,33,4,1.1722130736326988,31,0.05524208640390438,8.955384267590702,0.7480451876390394,6.763598347578566
100,33,6,0.871408285845132,35,0.06841608039404873,8.919987529003281,0.7912583714629003,3.957467023184795
